id,mot,latitude,longitude
BergeracLamonzieMontastruc,hommé,44.89542,0.59293
BergeracBergeracSainteMadeleine,hommé,44.846764,0.482191
BergeracLembras,hommé,44.88396,0.52247
BergeracSaintNexans,hommé,44.80435,0.54749
BergeracBergerac,hommé,44.8534568,0.487531
SigoulesFlaugeac,hommé,44.7481847288996,0.441901713204612
SigoulesGardonne,hommé,44.8361742,0.3296012
SigoulesCuneges,hommé,44.7790984,0.3717439
SigoulesLamonzieSaintMartin,hommé,44.8433333,0.3847222
SigoulesMonbazillac,hommé,44.7930913351638,0.490909088576188
VillefranchedeLonchatVillefranchedeLonchat,hommé,44.9491667,0.0580556
VillefranchedeLonchatSaintGerauddeCorps,hommé,44.9520717,0.2268816
SainteAlverePaunat,hommé,44.9053718,0.8588365
SainteAlvereSainteFoydeLongas,hommé,44.9252291,0.7512326
SainteAlvereSainteAlvere,hommé,44.9461247,0.811125
SainteAlvereSainteAlverebis,hommé,44.9521796202166,0.813091546531767
SainteAlvereLimeuil,hommé,44.8834900439442,0.890254352545184
VelinesSaintAntoinedeBreuilh,hommé,44.8450346,0.1542712
VelinesSaintVivien,hommé,44.8928672088711,0.102090119906187
VelinesFougueyrolles,hommé,44.8657759,0.1857197
VelinesMontcaret,hommé,44.8594444,0.0644444
MontagrierSaintVictor,hommé,45.26311,0.43801
NeuvicSaintAndredeDouble,hommé,45.1466247,0.3186475
SaintAulayeServanches,hommé,45.1442152,0.1571148
SaintAulayeSaintVincentJalmoutiers,hommé,45.20251,0.1923585
MontponLePizou,hommé,45.0244607173397,0.0625624506693708
MontponSaintBarthelemydeBellegarde,hommé,45.0768414,0.2097629
MareuilMonsec,hommé,45.4217155374688,0.53257556768615
MareuilBeaussac,hommé,45.4937898,0.4978568
MareuilVieuxMareuil,hommé,45.4318264,0.4993633
MareuilSaintSulpicedeMareuil,hommé,45.4683333,0.5075
ThiviersNantheuil,hommé,45.4134464,0.9449856
SaintPardouxlaRiviereSaintFrontlaRiviere,hommé,45.4730556,0.7272222
SaintPardouxlaRiviereMilhacdeNontron,hommé,45.4683333,0.7813889
NontronJaverlhac,hommé,45.5694607,0.561207
NontronSaintMartinlePin,hommé,45.555929,0.6114632
ChampagnacdeBelairQuinsac,hommé,45.4287117,0.7046508
ChampagnacdeBelairChampagnacdeBelairter,hommé,45.3952941369573,0.706707885661083
BussiereBadilBusserolles,hommé,45.6757519,0.6424738
JumilhacleGrandSaintPierredeFrugie,hommé,45.5734979,0.99794
LanouailleNanthiat,hommé,45.4079567,0.9858037
LanouaillePayzacLavergneGaillaud,hommé,45.4450502734311,1.2233314724838
ExcideuilPreyssacdExcideuil,hômè,,
VillamblardSaintJeandEstissac,hômè,,
VerteillacLaChapelleGresignac,hômè,45.3942108,0.3377271
MussidanSaintLaurentdesHommes,hômè,45.0369822,0.2539172
BussiereBadilChampniersetReilhac,hômè,45.6733333,0.7319444
ExcideuilExcideuilbis,ôme,45.3399614598898,1.04905941066804
